2026-03-27 12:55:57 [eureka-server] [http-nio-8761-exec-2] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ORDER-SERVICE/host.docker.internal:order-service:8765 with status DOWN (replication=true)
2026-03-27 12:56:23 [eureka-server] [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] INFO  com.netflix.eureka.registry.PeerAwareInstanceRegistryImpl - Current renewal threshold is : 10
2026-03-27 12:56:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 3ms
2026-03-27 12:56:36 [eureka-server] [http-nio-8761-exec-5] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ORDER-SERVICE/host.docker.internal:order-service:8765 with status UP (replication=false)
2026-03-27 12:56:36 [eureka-server] [http-nio-8761-exec-1] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ORDER-SERVICE/host.docker.internal:order-service:8765 with status UP (replication=true)
2026-03-27 12:57:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:57:33 [eureka-server] [http-nio-8761-exec-5] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/host.docker.internal:auth-service:8762 with status DOWN (replication=false)
2026-03-27 12:57:34 [eureka-server] [http-nio-8761-exec-7] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/host.docker.internal:auth-service:8762 with status DOWN (replication=true)
2026-03-27 12:58:06 [eureka-server] [http-nio-8761-exec-2] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/host.docker.internal:auth-service:8762 with status UP (replication=false)
2026-03-27 12:58:06 [eureka-server] [http-nio-8761-exec-5] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/host.docker.internal:auth-service:8762 with status UP (replication=true)
2026-03-27 12:58:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 12:59:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 13:00:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 1ms
2026-03-27 13:01:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2026-03-27 13:02:23 [eureka-server] [Eureka-EvictionTimer] INFO  com.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
